image,length_mm,width_p50_mm,width_p95_mm,width_max_mm,area_mm2,pred_depth_mm,severity,repairs,model_test_MAE_mm,model_test_R2
11111.jpg,873.8000000000001,1.6937201,10.839242,20.813368,701.4400000000002,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11151-3.jpg,419.40000000000003,1.146,4.48288,9.527522,296.4800000000001,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11151-4.jpg,324.20000000000005,1.09544,3.8846002,9.145522,218.08000000000004,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11151.jpg,842.2,2.57288,11.768962,17.521448,709.7600000000001,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11152.jpg,696.0,1.528,8.48264,14.558123,517.6000000000001,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11153.jpg,485.20000000000005,1.146,4.81432,11.502124,324.32000000000005,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11154.jpg,225.20000000000002,0.764,2.7386,6.5726404,132.68000000000004,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11155-1.jpg,1390.6000000000001,2.24144,11.884124,21.894766,1125.2800000000002,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11155-2.jpg,2019.4,2.45772,11.9712,23.76825,1669.3200000000004,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11155-3.jpg,1928.4,2.07572,8.583047,15.552444,1469.6800000000003,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11155-4.jpg,851.2,1.528,10.954403,18.291046,648.1600000000001,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11155.jpg,459.40000000000003,0.764,2.19088,5.31148,264.80000000000007,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11156-1.jpg,2764.8,5.8592,27.237186,46.449505,3071.1600000000008,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11156-2.jpg,2857.8,7.80572,26.789808,39.15784,3360.4000000000005,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11156.jpg,3075.8,3.8200002,16.987768,32.388546,2582.2400000000007,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11157-1.jpg,421.20000000000005,1.146,3.6683202,8.597801,267.76000000000005,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11157.jpg,479.6,1.31172,5.13172,9.527522,329.6000000000001,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11158.jpg,555.2,0.764,2.40716,6.40692,301.12000000000006,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11159.jpg,456.20000000000005,1.528,8.316921,14.558124,358.12000000000006,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11162-1.jpg,269.8,0.764,3.1206,7.668081,158.56000000000003,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11162-2.jpg,280.8,0.764,2.78916,7.3366404,153.32000000000002,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11162-3.jpg,271.8,0.764,2.7386,6.5726404,147.48000000000002,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11162-4.jpg,283.40000000000003,0.764,2.758819,7.3366404,150.92000000000002,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11162.jpg,234.20000000000002,0.764,2.796739,6.5726404,136.72000000000003,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11163-1.jpg,682.8000000000001,1.6431601,9.527522,19.004488,525.7600000000001,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11163.jpg,582.2,1.146,4.91544,10.839242,411.00000000000006,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11164-2.jpg,264.2,0.764,4.15144,8.597801,166.16000000000003,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11164-4.jpg,238.60000000000002,0.764,2.7386,6.5726404,141.32000000000002,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11165-1.jpg,707.4000000000001,1.5855801,7.17092,12.100403,530.7200000000001,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11165-2.jpg,375.8,0.764,3.056,5.31148,216.76000000000005,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11165.jpg,509.0,1.6937201,6.9546404,13.361565,405.0400000000001,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11166-1.jpg,474.0,1.146,4.36772,7.668081,313.24000000000007,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11166-2.jpg,535.4,0.92972004,3.2863202,8.597801,320.2800000000001,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11166.jpg,501.6,0.92972004,3.6037202,7.668081,288.9200000000001,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11167-1.jpg,350.20000000000005,0.764,3.000379,7.668081,179.32000000000002,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11167-2.jpg,276.40000000000003,0.764,2.83972,7.3366404,157.24000000000004,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11167.jpg,286.2,0.764,2.6772332,6.5726404,155.20000000000002,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11168-2.jpg,219.60000000000002,0.764,2.7537706,6.5726404,123.80000000000003,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11168.jpg,221.4,0.764,2.7790506,6.5726404,123.40000000000002,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11170-1.jpg,2909.0,27.88603,71.81604,101.33642,7463.160000000002,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11170-2.jpg,3298.4,20.577454,59.263306,86.5594,7289.840000000001,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11170.jpg,1960.2,28.51238,67.838585,91.40447,7635.000000000002,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11175-1.jpg,442.0,1.146,5.69348,9.71572,300.32000000000005,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11175-2.jpg,476.0,1.31172,8.463126,13.527285,340.9600000000001,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11175-3.jpg,442.20000000000005,1.146,6.0992146,12.648124,309.12000000000006,9.90234462090123,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11175.jpg,376.20000000000005,0.92972004,3.056,8.050081,233.52000000000004,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11176.jpg,1905.2,5.7946,18.580364,33.318253,2198.0400000000004,10.243046484532547,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11177.jpg,803.4000000000001,1.31172,4.202,9.145522,559.0000000000001,10.014809556699436,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11178-1.jpg,519.4,0.92972004,3.4380002,7.668081,353.56000000000006,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11178-2.jpg,519.4,0.92972004,2.95488,7.17092,338.88000000000005,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11178-3.jpg,528.8000000000001,1.146,3.17116,7.668081,392.88000000000005,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
11178-4.jpg,502.0,0.92972004,3.056,6.5726404,354.4000000000001,9.888952449539266,Severe,Engineer review; Epoxy injection (structural); Staple/dowel stitching; Section repair/jacketing/FRP; Mitigate load/moisture,0.3977097352616455,-0.8357629493014964
